Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,SKU43,56.05009,50.12372,646.2868,8019.35,Non-binary,0.77655363,19.2081,63.39729,5.5855656,Carrier B,4.5767336,Supplier 4,Mumbai,2.528863,555.00256,21.218706,58.732315,Pass,2.9460545,Road,Route A,424.47992
cosmetics,SKU52,53.362923,49.361347,301.75784,8436.1045,Male,3.9178271,21.626204,46.3159,4.0682244,Carrier A,4.771652,Supplier 4,Chennai,2.6045504,424.2799,18.408892,92.696175,Fail,3.7112138,Road,Route A,535.25055
cosmetics,SKU51,45.21837,62.133297,464.04373,6155.734,Non-binary,12.389847,24.19259,42.08353,4.180438,Carrier B,3.6740775,Supplier 3,Delhi,-3.5300407,437.87854,21.953594,73.97948,Fail,2.9980528,Road,Route A,523.3976
cosmetics,SKU26,58.407,36.035606,538.0049,6099.534,Non-binary,-31.592106,28.344805,88.94662,4.3017654,Carrier B,3.3431158,Supplier 5,Delhi,-12.182211,391.2074,19.006863,61.156723,Fail,4.74537,Sea,Route A,432.8777
haircare,SKU52,48.40122,48.03916,344.81015,7473.715,Male,26.75421,18.899582,48.000233,4.680045,Carrier B,5.114562,Supplier 4,Kolkata,8.12014,480.32205,19.55601,69.838776,Fail,3.0177672,Rail,Route A,515.0628
cosmetics,SKU37,56.146465,40.97053,392.46252,7846.8086,Male,-24.406673,24.53623,69.19547,4.038667,Carrier B,4.5189176,Supplier 5,Delhi,-5.928997,395.9265,18.864267,76.00261,Fail,4.57637,Road,Route A,447.28162
cosmetics,SKU32,59.160995,35.22338,291.9742,10585.237,Male,-35.58166,19.02041,66.95611,4.4183106,Carrier B,5.746092,Supplier 5,Delhi,-1.1112956,454.3161,17.972605,95.539215,Fail,5.5947075,Road,Route A,492.72717
cosmetics,SKU25,56.78484,37.038326,480.64398,6959.1455,Male,-49.125896,30.277958,85.70095,3.6090631,Carrier B,3.115522,Supplier 5,Delhi,-17.140657,334.62814,19.986624,73.217926,Fail,4.8916206,Sea,Route A,381.22812
haircare,SKU4,60.317814,15.25791,-48.37026,10014.158,Male,-16.3763,15.103786,43.10827,2.8745897,Carrier A,6.2618976,Supplier 5,Bangalore,11.018623,414.07443,14.594758,127.35394,Fail,6.0973015,Air,Route A,708.32306
cosmetics,SKU3,55.099556,35.676575,500.86172,6676.1353,Non-binary,-39.251255,27.690035,84.8528,3.8403125,Carrier B,3.62701,Supplier 5,Delhi,-12.717571,363.86978,19.865196,64.66904,Fail,4.737461,Sea,Route A,414.09778
cosmetics,SKU3,49.476364,42.85914,662.89154,7684.587,Non-binary,14.5156555,18.761099,72.42032,5.9867096,Carrier A,6.0726438,Supplier 4,Mumbai,-1.9466742,647.10834,24.606848,76.26734,Pass,2.5309105,Road,Route A,282.3399
cosmetics,SKU35,52.037033,47.801846,626.02893,7631.1416,Non-binary,-2.9703221,20.65012,70.349556,5.6244445,Carrier B,4.4199014,Supplier 4,Kolkata,0.30639085,515.38025,19.046867,56.817173,Fail,3.379305,Road,Route A,382.20242
cosmetics,SKU56,49.466972,65.55502,263.09375,7651.1455,Male,7.939445,21.43262,53.76569,4.030724,Carrier A,3.596855,Supplier 4,Chennai,1.2702333,329.80612,17.555296,101.2927,Fail,2.9397492,Rail,Route A,571.9392
cosmetics,SKU23,58.70763,36.835323,445.59918,7183.5728,Non-binary,-76.564125,29.885056,102.11351,2.957494,Carrier B,2.6027865,Supplier 5,Delhi,-26.243628,253.33698,20.522118,78.01201,Fail,5.7632756,Sea,Route A,334.86288
cosmetics,SKU38,52.526253,38.220554,309.37936,8581.592,Male,-26.598972,24.932875,58.9253,3.5996833,Carrier B,4.2051797,Supplier 5,Chennai,-3.385046,359.87576,18.995092,86.44567,Fail,4.720406,Road,Route A,487.94998
cosmetics,SKU44,57.69538,54.58442,216.57916,8770.963,Male,-33.40707,22.88974,60.14489,3.6771228,Carrier A,3.0916438,Supplier 5,Bangalore,-4.4256096,364.3773,17.485832,111.37419,Fail,5.0493345,Road,Route A,538.0282
haircare,SKU65,40.924644,91.11511,259.15857,8070.3296,Male,1.2696414,19.49606,18.193481,3.7871175,Carrier A,3.9694579,Supplier 3,Bangalore,-4.3789215,450.23828,19.134619,141.92401,Fail,2.5322042,Rail,Route A,513.507
cosmetics,SKU48,52.878284,44.4765,345.75687,6958.8877,Male,8.919136,22.62057,51.61465,4.399927,Carrier B,4.2922583,Supplier 4,Delhi,4.2255707,394.54303,18.54246,66.86482,Fail,3.8348067,Road,Route A,532.6017
haircare,SKU52,47.968117,49.034756,434.01086,5951.419,Non-binary,30.614851,20.754225,50.286243,4.984453,Carrier B,4.5591335,Supplier 3,Delhi,7.4848833,459.91437,19.30276,53.426514,Fail,2.9479563,Road,Route A,535.94226
haircare,SKU57,50.754105,49.0079,213.2056,9317.434,Non-binary,15.295151,18.519318,36.716686,2.2793255,Carrier A,4.947573,Supplier 5,Bangalore,7.749093,389.99533,18.13442,130.80182,Fail,3.1807735,Air,Route A,781.0642
cosmetics,SKU0,54.17405,45.29286,717.4517,6603.6436,Non-binary,-50.090588,31.812206,101.23396,3.6595044,Carrier B,3.656172,Supplier 4,Mumbai,-25.300299,444.71185,24.167936,69.694145,Fail,4.0954976,Sea,Route B,182.10468
skincare,SKU74,32.707264,113.748085,300.93683,6977.767,Non-binary,37.406307,25.305794,2.4461544,3.6908195,Carrier A,6.1410937,Supplier 3,Bangalore,-1.1058787,592.6236,20.631842,109.15704,Fail,0.40371963,Air,Route A,615.0216
cosmetics,SKU37,50.93572,43.914894,553.221,6145.848,Non-binary,9.910404,26.802141,65.9723,4.310704,Carrier B,3.7814236,Supplier 3,Kolkata,-5.0647507,420.60132,20.169415,51.714153,Fail,2.5601306,Road,Route B,389.36148
cosmetics,SKU38,55.361233,49.348747,601.9889,7527.45,Non-binary,-0.7854123,20.522429,66.79573,5.158512,Carrier B,3.8814456,Supplier 4,Kolkata,-5.147705,498.9253,23.78584,69.93103,Fail,3.35167,Road,Route A,433.23682
haircare,SKU53,54.72718,58.187042,572.22205,8533.0205,Non-binary,19.423302,16.661537,47.506973,5.533725,Carrier A,5.487309,Supplier 4,Kolkata,6.6014795,662.5934,22.356789,79.80874,Pass,1.4510504,Rail,Route A,499.73087
cosmetics,SKU0,66.62886,26.887264,598.04193,6524.2437,Non-binary,-109.206184,37.788197,117.885635,2.4023678,Carrier B,1.940979,Supplier 5,Delhi,-38.56919,253.09302,22.105986,80.58695,Fail,6.277212,Sea,Route A,271.68204
haircare,SKU48,60.589813,52.307747,497.6451,9010.668,Non-binary,4.0566325,20.47409,59.55874,4.735794,Carrier B,5.1201277,Supplier 4,Kolkata,3.4048233,566.23566,21.41659,70.39093,Fail,2.9478242,Road,Route A,524.1842
cosmetics,SKU20,55.761223,50.000595,751.781,8734.327,Non-binary,-57.456165,21.64666,97.87829,5.8763075,Carrier B,5.0607224,Supplier 5,Mumbai,-15.458235,546.537,22.824368,74.92697,Fail,4.5306644,Sea,Route A,132.80716
haircare,SKU47,47.200703,37.982594,375.51166,7511.775,Male,19.149574,17.756226,47.969063,4.695427,Carrier B,4.9230394,Supplier 4,Delhi,9.881979,448.13458,19.049202,63.558277,Fail,3.2689557,Rail,Route A,559.72363
haircare,SKU55,50.41925,50.33743,510.44882,6968.6387,Non-binary,23.511793,19.509163,53.406773,5.838385,Carrier B,5.151992,Supplier 4,Mumbai,6.6643276,517.6071,18.040354,54.730656,Pass,2.8708143,Road,Route A,443.00394
haircare,SKU61,53.95915,72.582756,381.54477,8385.147,Non-binary,30.037209,23.25155,37.83595,4.398054,Carrier A,4.7030587,Supplier 4,Delhi,2.9962864,511.10266,22.323906,103.72124,Fail,1.8541968,Rail,Route A,636.51166
cosmetics,SKU24,52.31277,39.401676,521.15753,7397.486,Non-binary,-38.136837,30.315659,83.002266,3.2479465,Carrier B,3.311636,Supplier 5,Kolkata,-15.919336,334.21094,21.301786,74.708,Fail,4.123634,Sea,Route A,335.51096
cosmetics,SKU45,53.682137,41.51564,311.52692,8584.745,Male,-5.5890317,22.367617,55.569897,4.1296167,Carrier B,4.847606,Supplier 5,Delhi,2.1920547,399.18488,17.720263,76.84376,Fail,4.285287,Road,Route A,499.23904
cosmetics,SKU2,60.124855,33.900017,689.14014,7269.684,Non-binary,-60.63943,25.000978,102.81645,5.087909,Carrier B,4.4034376,Supplier 5,Mumbai,-15.256079,413.32486,21.497414,49.085228,Fail,5.1337724,Sea,Route A,319.55948
cosmetics,SKU5,46.312668,41.86486,369.14447,7607.925,Male,-15.694702,22.214746,51.19843,3.2561479,Carrier A,5.310769,Supplier 4,Delhi,-4.599024,398.6522,20.113108,80.598854,Fail,4.0866404,Road,Route A,508.2244
haircare,SKU61,53.905533,66.068146,198.429,8555.308,Male,13.587158,21.543665,29.701946,3.4979892,Carrier A,4.067746,Supplier 4,Bangalore,2.1844893,277.7752,16.496044,112.47065,Fail,2.958558,Rail,Route A,681.7172
cosmetics,SKU13,56.955395,36.813637,763.80383,6624.619,Non-binary,-38.13422,29.73456,94.88425,4.248751,Carrier B,3.870321,Supplier 5,Mumbai,-19.579798,470.4373,22.59832,58.356647,Fail,3.9100094,Sea,Route A,289.94736
cosmetics,SKU24,50.69463,1.17631,-194.97264,11759.125,Female,-38.756245,8.482835,45.156837,0.41452265,Carrier A,6.4176564,Supplier 5,Bangalore,12.634537,317.57584,13.781977,155.76509,Fail,6.8383617,Air,Route A,903.02386
skincare,SKU78,22.384176,145.18951,476.87357,5213.755,Unknown,36.171375,35.796146,-13.926625,3.8647697,Carrier A,5.113429,Supplier 2,Chennai,-4.4256706,903.7601,30.424206,88.426186,Pending,-0.47358516,Air,Route A,474.2966
skincare,SKU72,31.333075,93.14435,486.19904,7307.108,Unknown,56.083107,23.221413,21.333138,6.167094,Carrier A,4.441748,Supplier 3,Delhi,-0.38093176,683.54034,27.681566,101.13384,Pass,-0.26390103,Air,Route A,658.30945
cosmetics,SKU46,50.475246,42.733162,422.9343,6647.3726,Male,13.644299,22.083233,59.980907,4.71228,Carrier B,4.4725914,Supplier 4,Delhi,3.1417007,427.6869,18.139784,54.408012,Fail,3.568054,Road,Route A,498.2387
haircare,SKU61,46.93568,71.08092,347.17227,7141.747,Non-binary,40.527546,20.196468,22.866781,3.8745756,Carrier A,5.3100824,Supplier 3,Chennai,9.744279,467.4597,18.188437,83.28259,Fail,1.7508476,Rail,Route A,671.8043
cosmetics,SKU22,54.27725,27.448215,549.75415,7446.478,Non-binary,-57.306828,23.152615,94.56742,3.0826573,Carrier B,4.3438687,Supplier 5,Kolkata,-21.096888,428.21426,23.440676,70.65989,Fail,5.227093,Sea,Route A,323.35492
skincare,SKU78,36.1686,96.51483,412.05127,7210.319,Unknown,28.944248,27.757973,26.648146,4.744823,Carrier A,6.010253,Supplier 3,Delhi,-0.3783454,704.2333,29.187016,108.54768,Pass,0.81736827,Air,Route A,568.12115
cosmetics,SKU53,46.91076,86.6561,220.55414,7639.573,Male,-58.314945,24.48134,93.42055,5.117043,Carrier A,0.82885784,Supplier 4,Bangalore,-14.23037,337.3272,18.259375,162.19759,Fail,5.0628805,Road,Route A,646.56226
skincare,SKU79,33.638203,111.0236,384.95032,7829.7837,Unknown,18.519789,26.40292,28.687618,4.24933,Carrier A,5.2626038,Supplier 3,Chennai,-9.057327,626.9507,31.10905,154.42278,Fail,0.064131945,Air,Route A,594.90735
cosmetics,SKU34,29.024694,31.793806,583.5088,6142.9287,Non-binary,26.810402,12.020533,56.280632,4.1331806,Carrier A,5.8837337,Supplier 4,Delhi,-4.0581417,578.986,26.318892,88.25108,Fail,2.9268367,Rail,Route B,446.5137
haircare,SKU54,63.483166,34.8779,477.49066,9130.051,Non-binary,-0.7650609,15.937494,55.1625,4.764766,Carrier B,6.455442,Supplier 5,Mumbai,5.1629696,665.40485,21.585321,91.18469,Fail,3.6396182,Rail,Route A,518.83203
cosmetics,SKU55,51.201317,44.32063,352.31433,7818.7256,Male,15.063496,19.497232,47.771427,4.397712,Carrier B,5.0029655,Supplier 4,Delhi,5.450712,441.46423,17.79456,71.19313,Fail,3.4578474,Road,Route A,524.23694
haircare,SKU48,48.069847,44.790806,397.83908,6454.0728,Male,32.970413,18.66098,52.607735,5.288816,Carrier B,5.1071024,Supplier 4,Kolkata,10.8141775,488.17856,18.09158,57.41034,Fail,3.0295603,Road,Route A,521.23364
cosmetics,SKU1,66.505684,27.068031,599.2904,6552.5684,Non-binary,-100.71699,36.545486,122.47539,2.890217,Carrier B,2.324256,Supplier 5,Delhi,-34.901703,263.8115,21.049795,73.968185,Fail,6.4241076,Sea,Route A,311.67575
cosmetics,SKU41,48.695152,43.170975,404.6213,6828.033,Male,9.851814,24.382082,57.443752,4.505618,Carrier B,4.548277,Supplier 4,Kolkata,1.6415664,421.86795,18.942001,63.143135,Fail,3.0048163,Road,Route B,452.674
cosmetics,SKU47,47.904114,51.449253,545.0016,8186.7896,Non-binary,11.476025,18.852602,64.54532,5.6232495,Carrier B,5.0096908,Supplier 4,Mumbai,2.9076662,516.56134,17.664972,62.757,Fail,3.2735229,Road,Route A,371.41904
haircare,SKU58,46.45441,75.082634,346.56528,7398.021,Non-binary,55.34585,24.234463,19.979923,3.98083,Carrier A,5.519948,Supplier 4,Chennai,3.1511993,539.7237,22.476728,109.95902,Fail,1.2590086,Rail,Route A,663.53015
cosmetics,SKU46,58.138397,61.678963,91.45417,10840.433,Female,-45.71429,19.773634,49.007793,2.3022861,Carrier A,3.580155,Supplier 5,Bangalore,-6.4149857,314.91125,15.109881,148.61697,Fail,4.715935,Road,Route A,668.81866
cosmetics,SKU34,57.016502,49.16469,590.9451,6728.4844,Non-binary,-9.358089,33.639885,67.38007,4.088962,Carrier B,3.2187319,Supplier 4,Delhi,-14.797722,385.65414,22.326044,82.35731,Fail,2.953752,Road,Route B,405.37045
haircare,SKU38,39.756557,41.276382,341.35577,5554.747,Non-binary,42.063988,18.953636,53.970814,4.7789607,Carrier A,5.4451795,Supplier 4,Delhi,13.2164345,490.10046,20.141125,72.42619,Fail,3.1419754,Rail,Route B,654.17816
cosmetics,SKU26,58.266796,37.815777,509.94858,7274.7524,Non-binary,-46.381535,30.70943,89.22913,3.6018386,Carrier B,3.3108156,Supplier 5,Delhi,-18.322779,351.56616,20.492622,73.43894,Fail,4.628371,Sea,Route A,353.3584
cosmetics,SKU23,52.87203,40.81703,542.7307,7899.925,Non-binary,-53.172688,23.346304,86.40108,4.053008,Carrier B,4.818898,Supplier 5,Kolkata,-13.473545,473.1761,21.224993,81.655754,Fail,4.709953,Sea,Route A,290.62018
skincare,SKU69,33.785038,98.72767,310.91302,5821.4507,Non-binary,47.83428,25.139917,16.170507,4.562172,Carrier A,5.1502104,Supplier 3,Chennai,2.7524471,536.61127,23.81108,90.6985,Fail,1.101034,Rail,Route A,673.82385
haircare,SKU52,48.122135,41.422615,376.86932,6947.6846,Male,33.188057,18.568363,47.16305,5.0706644,Carrier B,5.225067,Supplier 4,Kolkata,10.5503025,491.61676,18.600187,54.535355,Pass,3.1942327,Road,Route A,524.9058
cosmetics,SKU48,50.61184,49.960423,695.4226,7934.3877,Non-binary,16.880232,19.467476,66.07689,5.40994,Carrier B,4.8550205,Supplier 4,Mumbai,0.9058724,595.43805,19.65038,52.709904,Pass,2.8929503,Road,Route B,334.70895
cosmetics,SKU15,61.328148,43.71168,336.18906,8906.435,Male,-104.38879,31.18007,103.39801,2.7405243,Carrier B,1.2940698,Supplier 5,Chennai,-30.18376,208.81577,20.65951,109.15813,Fail,6.759802,Sea,Route A,331.62256
haircare,SKU41,51.180214,42.885902,393.54346,6811.3843,Male,20.08148,19.136488,55.39898,4.9763293,Carrier B,5.705107,Supplier 4,Kolkata,6.423628,540.8062,21.053186,66.34896,Fail,3.5334246,Rail,Route A,485.10364
cosmetics,SKU21,61.53803,39.51299,497.96713,6572.554,Non-binary,-69.187454,31.42458,100.10343,3.6270456,Carrier B,2.1028118,Supplier 5,Chennai,-23.319159,289.85968,20.042015,74.57769,Fail,5.6623135,Sea,Route A,377.36172
haircare,SKU56,46.961494,67.96514,363.26163,7584.075,Non-binary,36.340908,17.364113,35.70216,4.3160906,Carrier A,5.509723,Supplier 4,Delhi,8.222341,592.8107,21.36379,90.496,Fail,2.0427237,Rail,Route A,603.94366
haircare,SKU55,45.840965,37.605213,327.9985,7774.885,Male,22.047573,18.375042,38.401615,4.118616,Carrier B,5.092658,Supplier 4,Delhi,10.567238,419.41638,18.602146,63.312202,Fail,3.3739123,Rail,Route A,592.9597
cosmetics,SKU39,45.677586,38.830055,390.2959,7683.052,Male,6.4975314,24.258518,49.79138,2.9059694,Carrier A,5.22804,Supplier 4,Delhi,-5.0682755,442.511,24.052717,85.680954,Fail,3.231036,Rail,Route A,568.46
cosmetics,SKU46,53.865795,30.311249,122.33494,9440.547,Male,-4.268349,18.710262,43.710808,3.3756316,Carrier B,5.3077116,Supplier 5,Chennai,10.204326,373.51266,15.630496,95.19085,Fail,4.775513,Rail,Route A,616.343
haircare,SKU58,46.854973,44.18822,308.78055,7792.9062,Male,25.972595,16.699291,39.84154,4.24337,Carrier A,5.191253,Supplier 4,Chennai,15.129287,437.36942,17.683146,79.231606,Fail,3.0428562,Rail,Route A,673.59064
cosmetics,SKU39,54.254723,20.293407,-9.819326,11146.586,Female,-31.144176,17.006275,41.79076,2.2814012,Carrier A,5.5515985,Supplier 5,Bangalore,6.0338364,352.7587,15.647116,130.49025,Fail,6.150138,Rail,Route A,653.5738
haircare,SKU57,59.146885,34.80689,266.69345,7227.881,Male,29.89282,16.97035,44.05705,5.483056,Carrier B,5.2839155,Supplier 4,Delhi,16.534126,406.38297,14.210629,66.312225,Fail,3.1391451,Rail,Route A,600.88654
cosmetics,SKU44,47.610146,42.925854,463.3512,7473.307,Male,4.690223,22.255249,63.8133,3.8141937,Carrier B,4.67911,Supplier 4,Kolkata,-1.931547,457.99106,20.420334,65.10504,Fail,3.3925762,Road,Route B,392.44138
cosmetics,SKU31,53.42965,38.52604,462.69333,7147.1177,Male,-37.122272,27.235655,84.73313,3.8326473,Carrier B,3.6567047,Supplier 5,Delhi,-12.758831,358.8294,18.671698,69.5127,Fail,4.7494974,Sea,Route A,397.34677
haircare,SKU72,28.214949,108.61191,391.23523,5407.1514,Unknown,43.722828,30.482988,4.8605943,4.467011,Carrier A,4.4311495,Supplier 2,Delhi,-6.9686604,628.7183,29.803741,94.60058,Pass,0.8760518,Rail,Route B,446.85995
haircare,SKU70,44.238834,85.748245,517.2658,6500.5596,Non-binary,30.188614,26.870268,30.832453,4.7457232,Carrier A,5.012574,Supplier 3,Mumbai,-6.53109,721.7448,29.839603,101.85163,Pass,1.5579872,Rail,Route A,346.73907
cosmetics,SKU33,54.484806,37.508022,515.8785,6049.476,Non-binary,-20.20692,27.914192,78.57386,4.17603,Carrier B,3.4737215,Supplier 5,Delhi,-9.231028,371.98267,19.654139,56.94667,Fail,4.1573544,Sea,Route A,441.50256
cosmetics,SKU45,52.223442,45.938744,416.61682,6666.671,Male,-7.087872,23.90939,57.79681,4.23465,Carrier B,4.0789394,Supplier 4,Delhi,-1.505823,400.03534,19.430092,69.807,Fail,3.9836276,Road,Route A,483.50885
haircare,SKU37,37.671547,34.305435,441.51837,5253.737,Male,53.327385,18.551016,53.372643,4.2496805,Carrier A,5.790652,Supplier 4,Kolkata,5.465004,517.91705,23.784517,65.19574,Pass,2.7750225,Rail,Route B,538.73865
haircare,SKU38,48.053772,25.330835,128.67744,8640.93,Male,3.5733333,14.429153,46.443085,3.8786411,Carrier A,5.421355,Supplier 5,Chennai,18.265982,431.01462,15.960028,99.60523,Fail,4.679651,Rail,Route A,731.55096
cosmetics,SKU40,57.16272,44.93726,402.87335,6831.4756,Male,-7.6111913,26.564318,62.435272,3.7608185,Carrier B,3.577734,Supplier 4,Delhi,-6.0723324,354.45004,19.860107,73.79692,Fail,4.099965,Road,Route A,468.7584
cosmetics,SKU46,58.173138,39.33055,261.9027,10422.859,Male,-12.3983345,18.682285,48.1542,3.3367991,Carrier A,5.95094,Supplier 5,Delhi,2.5444708,477.77496,18.775452,105.13555,Fail,4.455883,Rail,Route A,541.57245
cosmetics,SKU41,51.645454,37.39472,511.91324,5992.203,Non-binary,3.8966327,26.268692,65.17733,4.114724,Carrier B,3.940808,Supplier 4,Kolkata,-4.354622,388.93097,19.965597,49.983196,Fail,3.258403,Road,Route B,457.84515
cosmetics,SKU5,45.25805,65.32866,272.284,7875.1685,Male,-28.973606,21.799238,72.37691,3.963799,Carrier A,3.043192,Supplier 4,Chennai,-13.042229,335.00323,22.01089,117.82422,Fail,4.69272,Road,Route A,420.14688
haircare,SKU72,57.45502,54.506462,554.8494,6233.5386,Non-binary,26.136444,16.733162,46.694286,7.05653,Carrier B,5.7195344,Supplier 4,Mumbai,4.5170527,563.60626,18.010061,74.0681,Fail,2.5170772,Rail,Route A,436.93713
haircare,SKU5,51.70257,36.491764,357.84332,8448.863,Male,14.613743,18.937532,48.530876,4.845804,Carrier B,5.2121334,Supplier 4,Delhi,12.448146,410.81476,16.7192,61.94343,Fail,3.4822626,Road,Route A,568.25183
cosmetics,SKU32,56.193962,39.282986,404.52975,7370.332,Male,-49.427242,28.034147,79.82233,3.7097597,Carrier B,3.2332451,Supplier 5,Chennai,-12.933765,332.9247,19.122831,79.023766,Fail,5.3075123,Sea,Route A,413.15784
cosmetics,SKU5,45.940704,44.455666,431.87836,6335.114,Male,34.61008,21.150537,52.881878,4.7402763,Carrier B,4.6080403,Supplier 3,Kolkata,5.459673,480.76587,19.800028,47.99728,Pass,2.6132362,Road,Route B,464.94394
cosmetics,SKU53,59.867958,42.820244,199.46461,10150.114,Male,-2.0165982,23.480532,37.54328,2.8262997,Carrier A,4.7648573,Supplier 5,Chennai,4.6436977,345.5351,17.316206,105.52732,Fail,4.0082803,Rail,Route A,650.4887
cosmetics,SKU12,54.86909,35.616394,675.26465,5444.1475,Non-binary,-37.394917,35.73714,99.54829,3.9715068,Carrier B,2.914449,Supplier 4,Kolkata,-20.276808,378.65863,21.712166,59.217617,Fail,4.1775365,Sea,Route B,369.2424
cosmetics,SKU29,53.072323,36.77207,478.19254,6778.3945,Non-binary,-59.746647,32.064888,89.89555,2.6213148,Carrier B,2.6559684,Supplier 4,Delhi,-21.722616,284.00632,22.757088,75.87814,Fail,4.91931,Sea,Route A,347.674
cosmetics,SKU28,45.5764,43.403637,287.2169,6545.416,Non-binary,-22.366932,24.279354,74.07949,4.0127864,Carrier A,4.207165,Supplier 5,Delhi,-2.6877346,366.65744,20.713465,78.34563,Fail,4.772464,Road,Route A,473.35934
skincare,SKU69,44.41594,77.66774,249.76068,7462.525,Unknown,47.59176,23.494083,23.35388,3.448977,Carrier A,6.317026,Supplier 4,Chennai,6.9580145,596.6446,22.425875,116.52065,Fail,1.0850711,Air,Route A,760.17096
haircare,SKU59,44.053707,39.233463,363.45612,6747.0317,Non-binary,45.684227,18.135212,37.899967,4.6887913,Carrier B,5.2642183,Supplier 3,Delhi,14.192923,466.581,19.828657,50.326748,Pass,2.742878,Rail,Route A,621.64996
haircare,SKU52,49.197144,38.466812,307.65753,7424.785,Male,20.426886,18.982246,44.259747,4.695216,Carrier B,5.052283,Supplier 4,Delhi,12.618289,426.26968,17.768366,64.65827,Fail,3.5400789,Rail,Route A,576.6637
cosmetics,SKU22,59.88477,36.031506,495.79776,7916.406,Non-binary,-72.295074,30.073729,95.64924,3.0535028,Carrier B,3.4306183,Supplier 5,Delhi,-23.423357,343.39096,20.733759,86.45066,Fail,5.5079694,Sea,Route A,328.9466
cosmetics,SKU36,56.008163,19.687922,0.06553101,11489.696,Female,-37.994663,17.277668,41.877537,2.1707127,Carrier A,5.8033233,Supplier 5,Bangalore,4.287384,361.72055,15.60545,131.6841,Fail,6.316812,Rail,Route A,639.5813
cosmetics,SKU27,51.567696,39.550686,560.71625,6995.821,Non-binary,-33.627445,25.39472,93.64855,4.5927005,Carrier B,3.987271,Supplier 5,Kolkata,-12.829615,397.89056,18.99969,59.307503,Fail,4.652763,Sea,Route A,339.42944
